Time,Angle_rad,Center_X,Center_Y,Confidence
209.375,-0.135939247,317.476,500.2154,1
209.38,-0.13831791,312.5277,499.0601,1
209.385,-0.139930684,309.1736,498.8008,1
209.39,-0.141923151,305.0309,498.8176,1
209.395,-0.143358298,302.0477,498.3237,1
209.4,-0.145037632,298.5577,497.3388,1
209.405,-0.146695187,295.1138,496.8228,1
209.41,-0.148137112,292.1186,496.5697,1
209.415,-0.149545205,289.1943,496.3037,1
209.42,-0.151204694,285.7487,495.3108,1
209.425,-0.15214564,283.7954,494.8878,1
209.43,-0.153512524,280.9584,494.081,1
209.435,-0.15492399,278.0295,493.9584,1
209.44,-0.156103124,275.5832,493.8324,1
209.445,-0.157182772,273.3437,493.5617,1
209.45,-0.15814152,271.3553,492.8738,1
209.455,-0.159164366,269.2343,492.5213,1
209.46,-0.15935029,268.8488,491.9859,1
209.465,-0.160342752,266.7912,491.5718,1
209.47,-0.161461633,264.4719,492.06,1
209.475,-0.161556438,264.2754,491.3909,1
209.48,-0.161438234,264.5204,491.9724,1
209.485,-0.162689342,261.9275,490.946,1
209.49,-0.16323138,260.8043,490.8488,1
209.495,-0.163717239,259.7976,490.6519,1
209.5,-0.164095161,259.0146,490.6033,1
209.505,-0.164336358,258.5149,490.6923,1
209.51,-0.164787115,257.5811,490.4354,1
209.515,-0.164584806,258.0002,490.4525,1
209.52,-0.164955831,257.2316,490.5443,1
209.525,-0.164916777,257.3125,490.5123,1
209.53,-0.164555071,258.0618,490.5832,1
209.535,-0.164523164,258.1279,490.6761,1
209.54,-0.164291468,258.6079,490.7465,1
209.545,-0.163880664,259.459,490.9809,1
209.55,-0.163407437,260.4395,491.0536,1
209.555,-0.162855684,261.5828,490.9608,1
209.56,-0.161443637,264.5092,491.86,1
209.565,-0.161725741,263.9245,491.3199,1
209.57,-0.161486094,264.4212,491.98,1
209.575,-0.160319501,266.8394,491.8097,1
209.58,-0.159505111,268.5278,491.9648,1
209.585,-0.158868394,269.848,492.5962,1
209.59,-0.158066875,271.5101,492.7837,1
209.595,-0.156999033,273.7248,493.4133,1
209.6,-0.155299884,277.2496,493.4928,1
209.605,-0.154205616,279.5201,493.8706,1
209.61,-0.153612992,280.7499,494.2467,1
209.615,-0.152370575,283.3285,495.0525,1
209.62,-0.151257535,285.639,495.4478,1
209.625,-0.149619751,289.0395,496.4092,1
209.63,-0.148204951,291.9777,496.9159,1
209.635,-0.146753721,294.9922,496.6678,1
209.64,-0.14512801,298.3699,497.1955,1
209.645,-0.14349518,301.7632,498.204,1
209.65,-0.142012671,304.8448,498.8407,1
209.655,-0.140104432,308.8123,498.6101,1
209.66,-0.138338584,312.4847,498.961,1
209.665,-0.136201576,316.9302,499.784,1
209.67,-0.134475651,320.5215,500.8839,1
209.675,-0.132863748,323.8763,500.9083,1
209.68,-0.130704789,328.3708,500.9343,1
209.685,-0.12864401,332.6621,501.304,1
209.69,-0.126285015,337.5758,502.5611,1
209.695,-0.124162298,341.9986,502.6836,1
209.7,-0.122326516,345.8245,503.47,1
209.705,-0.119056585,352.6414,503.5039,1
209.71,-0.117547274,355.7888,504.1991,1
209.715,-0.114840785,361.4341,504.2469,1
209.72,-0.112432682,366.4585,505.4623,1
209.725,-0.109885101,371.7754,505.6183,1
209.73,-0.10705729,377.6789,505.7159,1
209.735,-0.104562671,382.8883,507.4185,1
209.74,-0.102055876,388.1245,507.8169,1
209.745,-0.099171383,394.1513,508.0449,1
209.75,-0.096676334,399.3658,508.9771,1
209.755,-0.093864869,405.2431,509.6122,1
209.76,-0.090877609,411.4896,509.8254,1
209.765,-0.088092082,417.3158,510.8091,1
209.77,-0.085128783,423.5154,510.7043,1
209.775,-0.082480344,429.0576,511.7047,1
209.78,-0.079296313,435.7222,512.6959,1
209.785,-0.076453076,441.6749,512.533,1
209.79,-0.07356314,447.7267,513.6618,1
209.795,-0.070443579,454.2608,513.7106,1
209.8,-0.06719064,461.0758,513.766,1
209.805,-0.064194319,467.3545,514.6794,1
209.81,-0.060876212,474.3089,514.5715,1
209.815,-0.058173949,479.9736,515.6234,1
209.82,-0.054910304,486.8163,515.3627,1
209.825,-0.051296779,494.394,516.2746,1
209.83,-0.04866125,499.9217,516.1418,1
209.835,-0.044803321,508.0145,516.3154,1
209.84,-0.041916702,514.0707,517.0322,1
209.845,-0.038763564,520.6869,516.8779,1
209.85,-0.035077669,528.422,517.6763,1
209.855,-0.032024855,534.8293,517.3017,1
209.86,-0.028893687,541.4017,517.0452,1
209.865,-0.025624471,548.2645,517.1806,1
209.87,-0.022415591,555.0012,517.5386,1
209.875,-0.018774055,562.6468,518.1613,1
209.88,-0.015018422,570.5325,517.8223,1
209.885,-0.011695076,577.5109,518.5424,1
209.89,-0.00851015,584.1989,517.6085,1
209.895,-0.004535635,592.5452,517.9434,1
209.9,-0.001747287,598.4007,517.259,1
209.905,0.001532143,605.2875,517.1589,1
209.91,0.004719684,611.9813,517.6138,1
209.915,0.00877216,620.4913,517.3185,1
209.92,0.011751509,626.7476,517.9304,1
209.925,0.015474379,634.5649,517.418,1
209.93,0.018663893,641.2619,517.8549,1
209.935,0.022037641,648.3453,516.7291,1
209.94,0.025772996,656.1873,517.1482,1
209.945,0.028640582,662.207,516.7042,1
209.95,0.032353311,670.0001,516.3451,1
209.955,0.035060564,675.6821,516.2498,1
209.96,0.038994167,683.937,515.7123,1
209.965,0.04212827,690.5132,516.0531,1
209.97,0.045445975,697.4737,515.2062,1
209.975,0.048535244,703.954,515.3655,1
209.98,0.05182243,710.8484,514.3408,1
209.985,0.05504918,717.6149,514.371,1
209.99,0.058201329,724.2238,513.8085,1
209.995,0.061626954,731.4047,512.9991,1
210,0.064581979,737.5979,512.6537,1
210.005,0.067828426,744.4005,511.4953,1
210.01,0.070773592,750.5705,511.5513,1
210.015,0.073668902,756.6348,510.5642,1
210.02,0.076420457,762.3968,510.2599,1
210.025,0.079747262,769.3618,510.097,1
210.03,0.083114851,776.4103,508.6653,1
210.035,0.085968712,782.382,508.4395,1
210.04,0.088894603,788.5029,507.9372,1
210.045,0.091995469,794.9881,506.9166,1
210.05,0.094631701,800.5001,506.7325,1
210.055,0.097092189,805.6434,505.8428,1
210.06,0.100550157,812.8697,504.7897,1
210.065,0.102527484,817.0007,504.6764,1
210.07,0.10526271,822.7137,504.7676,1
210.075,0.108090117,828.6175,503.8004,1
210.08,0.110379237,833.396,503.0211,1
210.085,0.11332958,839.553,502.1749,1
210.09,0.115676137,844.4485,501.2554,1
210.095,0.118194815,849.7016,501.0797,1
210.1,0.120607277,854.7317,499.9353,1
210.105,0.123080951,859.8879,498.94,1
210.11,0.125228577,864.3632,498.7493,1
210.115,0.127689419,869.4897,497.5233,1
210.12,0.131931926,878.324,496.7065,1
210.125,0.133880972,882.3809,496.187,1
210.13,0.136191579,887.189,496.2084,1
210.135,0.137764503,890.4612,495.0678,1
210.14,0.139955113,895.0172,494.2353,1
210.145,0.142406023,900.1129,493.7381,1
210.15,0.143794982,902.9999,493.0855,1
210.155,0.146139624,907.872,491.9216,1
210.16,0.147071477,909.8079,491.7007,1
210.165,0.148707141,913.2053,491.5529,1
210.17,0.150361893,916.6415,490.3974,1
210.175,0.151759235,919.5425,490.2589,1
210.18,0.153454027,923.0602,489.4001,1
210.185,0.154744702,925.7385,488.8091,1
210.19,0.156022044,928.3886,489.0604,1
210.195,0.157698676,931.8663,487.9673,1
210.2,0.15911064,934.7943,487.862,1
210.205,0.160201658,937.0563,487.269,1
210.21,0.161103895,938.9266,487.0007,1
210.215,0.162401307,941.6156,487.0359,1
210.22,0.163120961,943.1069,486.2254,1
210.225,0.163990325,944.9082,486.2651,1
210.23,0.164926625,946.8479,485.6083,1
210.235,0.165849408,948.7593,484.9831,1
210.24,0.166581835,950.2762,484.9491,1
210.245,0.167231724,951.622,484.7169,1
210.25,0.167933507,953.0751,485.0197,1
210.255,0.168379802,953.9991,485.1578,1
210.26,0.168897141,955.0701,483.8654,1
210.265,0.169328678,955.9634,483.6116,1
210.27,0.169594583,956.5138,483.5479,1
210.275,0.169833201,957.0077,483.3646,1
210.28,0.169924757,957.1972,483.2014,1
210.285,0.170074777,957.5077,483.1681,1
210.29,0.169992882,957.3382,483.1258,1
210.295,0.170006603,957.3666,483.174,1
210.3,0.17000728,957.368,483.1652,1
210.305,0.170043855,957.4437,483.2309,1
210.31,0.169887603,957.1203,483.3384,1
210.315,0.169614922,956.5559,483.6229,1
210.32,0.169298968,955.9019,483.8427,1
210.325,0.168880427,955.0355,484.0952,1
210.33,0.16839067,954.0216,484.223,1
210.335,0.167766011,952.7283,485.0883,1
210.34,0.167164597,951.483,485.1433,1
210.345,0.166497912,950.1024,485.1339,1
210.35,0.165728608,948.5091,485.2842,1
210.355,0.163581617,944.0614,486.3338,1
210.36,0.162917598,942.6855,486.3506,1
210.365,0.162081729,940.9533,486.4576,1
210.37,0.160755006,938.2034,487.2305,1
210.375,0.160154531,936.9586,487.6442,1
210.38,0.1592179,935.0167,488.1256,1
210.385,0.157736623,931.945,488.6942,1
210.39,0.156173697,928.7032,489.0679,1
210.395,0.154927701,926.1182,489.83,1
210.4,0.153734134,923.6415,489.3665,1
210.405,0.151911318,919.8582,490.2318,1
210.41,0.150533498,916.9978,490.3743,1
210.415,0.14902133,913.8578,491.1299,1
210.42,0.146988101,909.6347,491.6312,1
210.425,0.145411183,906.3585,492.326,1
210.43,0.143698751,902.7999,492.9744,1
210.435,0.141749358,898.7478,493.6537,1
210.44,0.139888414,894.8785,494.2318,1
210.445,0.137827914,890.5931,495.1192,1
210.45,0.136417292,887.6586,495.8547,1
210.455,0.133881405,882.3818,496.1016,1
210.46,0.131793774,878.0364,496.8946,1
210.465,0.130198391,874.7148,497.2272,1
210.47,0.127344331,868.7709,497.7703,1
210.475,0.124944548,863.7714,498.9736,1
210.48,0.122999334,859.7178,499.4334,1
210.485,0.120318134,854.1289,500.207,1
210.49,0.117691796,848.6526,501.3934,1
210.495,0.115590949,844.2708,501.5862,1
210.5,0.113140416,839.1583,502.2671,1
210.505,0.110445977,833.5353,503.126,1
210.51,0.107897375,828.2151,504.194,1
210.515,0.105485278,823.1785,504.8637,1
210.52,0.102487177,816.9165,504.7672,1
210.525,0.099934542,811.5834,505.0364,1
210.53,0.097044727,805.5442,505.6304,1
210.535,0.094247178,799.6962,506.5258,1
210.54,0.091415891,793.7761,507.3243,1
210.545,0.088717142,788.1317,507.3627,1
210.55,0.085773038,781.9726,508.1169,1
210.555,0.082779986,775.7095,509.1893,1
210.56,0.079518107,768.8821,510.1068,1
210.565,0.076551937,762.6721,510.2447,1
210.57,0.073574838,756.4378,510.6588,1
210.575,0.070531607,750.0636,511.0902,1
210.58,0.067608398,743.9395,511.9762,1
210.585,0.064275677,736.956,512.6445,1
210.59,0.061700474,731.5588,512.7368,1
210.595,0.058074305,723.9575,513.0306,1
210.6,0.054737807,716.962,513.3121,1
210.605,0.051424186,710.0132,513.6008,1
210.61,0.045564098,697.7215,514.8203,1
210.615,0.041961551,690.1634,515.5894,1
210.62,0.038771713,683.4702,515.0368,1
210.625,0.035378951,676.3503,515.514,1
210.63,0.032232867,669.7473,516.0727,1
210.635,0.028840331,662.6263,516.7186,1
210.64,0.025452939,655.5154,516.8581,1
210.645,0.022160242,648.6027,517.4076,1
210.65,0.019009716,641.988,518.053,1
210.655,0.015337363,634.2772,518.314,1
210.66,0.011782225,626.8121,517.9393,1
210.665,0.00842329,619.7587,517.3394,1
210.67,0.005161118,612.9083,517.5916,1
210.675,0.001781525,605.8112,517.7537,1
210.68,-0.00152862,598.8599,517.879,1
210.685,-0.004916163,591.7461,517.9593,1
210.69,-0.008308048,584.6233,518.293,1
210.695,-0.011799321,577.292,518.5681,1
210.7,-0.014956129,570.6633,517.606,1
210.705,-0.018765339,562.6651,517.956,1
210.71,-0.021483367,556.9584,517.5723,1
210.715,-0.025478471,548.571,517.5475,1
210.72,-0.028469941,542.2912,517.3037,1
210.725,-0.031721463,535.4661,517.3966,1
210.73,-0.035031069,528.5198,517.8607,1
210.735,-0.03836808,521.5168,516.7783,1
210.74,-0.041851264,514.208,517.3175,1
210.745,-0.044709322,508.2117,516.494,1
210.75,-0.048526376,500.2046,516.3766,1
210.755,-0.051607905,493.7415,515.2376,1
210.76,-0.054764752,487.1215,514.9791,1
210.765,-0.057807953,480.7409,515.7675,1
210.77,-0.060717252,474.6421,514.5115,1
210.775,-0.06400431,467.7527,514.5295,1
210.78,-0.067273589,460.902,513.3795,1
210.785,-0.070342376,454.4728,513.3483,1
210.79,-0.073456041,447.951,513.5848,1
210.795,-0.076101578,442.4109,512.5247,1
210.8,-0.079249022,435.8212,512.5922,1
210.805,-0.082196191,429.6523,511.7104,1
210.81,-0.084848199,424.1025,510.3699,1
210.815,-0.087711517,418.1119,510.8564,1
210.82,-0.091274635,410.6593,510.1475,1
210.825,-0.093613288,405.7691,509.3299,1
210.83,-0.096365554,400.0154,509.1198,1
210.835,-0.098766736,394.9969,508.0923,1
210.84,-0.101759481,388.7437,507.6653,1
210.845,-0.104230433,383.5822,507.2072,1
210.85,-0.107134637,377.5174,506.6953,1
210.855,-0.10968638,372.1902,505.6337,1
210.86,-0.112290883,366.7544,505.3639,1
210.865,-0.114354692,362.4482,504.3556,1
210.87,-0.116839418,357.2651,504.5015,1
210.875,-0.119150153,352.4463,504.1412,1
210.88,-0.121151151,348.2745,502.9429,1
210.885,-0.12394808,342.445,502.5304,1
210.89,-0.126138084,337.8819,502.6369,1
210.895,-0.127589847,334.8577,501.9644,1
210.9,-0.130124672,329.5787,501.2868,1
210.905,-0.13231176,325.0253,500.9214,1
210.91,-0.134242982,321.0057,501.162,1
210.915,-0.136184706,316.9653,499.3505,1
210.92,-0.137974207,313.2426,499.2084,1
210.925,-0.139648887,309.7596,498.7615,1
210.93,-0.141494136,305.9228,498.7924,1
210.935,-0.143045718,302.6974,498.4075,1
210.94,-0.144594181,299.4792,497.6618,1
210.945,-0.146286428,295.963,496.9434,1
210.95,-0.147746946,292.929,496.654,1
210.955,-0.149099772,290.1193,496.4439,1
210.96,-0.150643024,286.9148,495.5251,1
210.965,-0.151779612,284.5552,494.9839,1
210.97,-0.153017869,281.985,494.1926,1
210.975,-0.154174148,279.5854,493.9959,1
210.98,-0.155566045,276.6974,493.6486,1
210.985,-0.156213274,275.3547,493.6363,1
210.99,-0.157818401,272.0254,493.3091,1
210.995,-0.158482595,270.648,492.816,1
211,-0.158996822,269.5817,492.2444,1
211.005,-0.159931008,267.6448,492.0619,1
211.01,-0.160692631,266.0659,491.5934,1
211.015,-0.161512485,264.3665,491.8629,1
211.02,-0.162024986,263.3043,491.5042,1
211.025,-0.16145705,264.4814,491.6082,1
211.03,-0.162641568,262.0265,490.7034,1
211.035,-0.163263184,260.7384,490.9991,1
211.04,-0.163614774,260.0099,490.9662,1
211.045,-0.163851222,259.52,490.8741,1
211.05,-0.164137106,258.9277,490.8029,1
211.055,-0.164228333,258.7387,490.6899,1
211.06,-0.164229588,258.7361,490.6033,1
211.065,-0.164258307,258.6766,490.6541,1
211.07,-0.164221189,258.7535,490.621,1
211.075,-0.164022036,259.1661,490.5142,1
211.08,-0.163750541,259.7286,490.6418,1
211.085,-0.163347689,260.5633,490.7821,1
211.09,-0.16202875,263.2965,491.7886,1
211.095,-0.16149309,264.4067,491.5946,1
211.1,-0.161725692,263.9246,491.1707,1
211.105,-0.161472344,264.4497,491.9408,1
211.11,-0.160615832,266.2251,491.7083,1
211.115,-0.159726931,268.0679,492.0709,1
211.12,-0.158633681,270.3347,492.0953,1
211.125,-0.158112588,271.4153,492.7335,1
211.13,-0.157533004,272.6173,493.3994,1
211.135,-0.15605733,275.6782,493.7109,1
211.14,-0.154427154,279.0604,494.2799,1
211.145,-0.153408396,281.1745,494.7005,1
211.15,-0.153055499,281.9069,494.2787,1
211.155,-0.152329721,283.4133,494.7853,1
211.16,-0.150809771,286.5686,495.7643,1
211.165,-0.149133864,290.0485,496.7544,1
211.17,-0.147770247,292.8806,496.6031,1
211.175,-0.146351986,295.8268,496.8439,1
211.18,-0.144754955,299.1451,497.5116,1
211.185,-0.143133135,302.5157,498.6312,1
211.19,-0.141807946,305.2704,499.0248,1
211.195,-0.139907216,309.2224,498.8767,1
211.2,-0.137890123,313.4175,499.1671,1
211.205,-0.135809239,317.7465,500.603,1
211.21,-0.134298242,320.8907,501.0297,1
211.215,-0.132451795,324.7338,500.9212,1
211.22,-0.130082747,329.666,501.1336,1
211.225,-0.127916749,334.1768,501.7816,1
211.23,-0.125998453,338.1728,502.6185,1
211.235,-0.123873173,342.6011,502.4504,1
211.24,-0.121871558,346.7728,503.391,1
211.245,-0.119125358,352.498,504.1432,1
211.25,-0.116979134,356.9737,504.7552,1
211.255,-0.114376645,362.4024,504.5527,1
211.26,-0.111666927,368.0565,505.7421,1
211.265,-0.109313385,372.9688,506.4931,1
211.27,-0.106733872,378.3542,506.4792,1
211.275,-0.104185427,383.6762,507.4231,1
211.28,-0.100806837,390.734,507.9728,1
211.285,-0.09871027,395.1149,508.2671,1
211.29,-0.096359956,400.0271,509.1738,1
211.295,-0.09273199,407.6118,509.9174,1
211.3,-0.090645367,411.9753,509.5888,1
211.305,-0.087702865,418.13,510.5666,1
211.31,-0.084885189,424.0251,510.5999,1
211.315,-0.082142773,429.7641,511.7204,1
211.32,-0.079144265,436.0405,512.5708,1
211.325,-0.076088445,442.4384,512.634,1
211.33,-0.073274648,448.3309,513.4647,1
211.335,-0.070410593,454.3299,513.3927,1
211.34,-0.066857607,461.7736,514.0436,1
211.345,-0.064015618,467.729,514.755,1
211.35,-0.060689964,474.6993,514.7672,1
211.355,-0.057835714,480.6827,515.6414,1
211.36,-0.054676477,487.3066,515.4088,1
211.365,-0.051082308,494.8438,516.3246,1
211.37,-0.048329193,500.6182,515.7551,1
211.375,-0.045117543,507.3553,516.0868,1
211.38,-0.042089903,513.7073,517.149,1
211.385,-0.038430745,521.3853,516.9261,1
211.39,-0.035121696,528.3296,517.8401,1
211.395,-0.031789687,535.3229,517.3139,1
211.4,-0.028656636,541.8993,517.4196,1
211.405,-0.025328708,548.8854,517.4413,1
211.41,-0.022075888,555.7144,517.6177,1
211.415,-0.018835733,562.5173,518.0844,1
211.42,-0.015003706,570.5634,517.5052,1
211.425,-0.011815751,577.2575,518.1104,1
211.43,-0.008339049,584.5582,518.1113,1
211.435,-0.005114594,591.3294,517.7014,1
211.44,-0.001553382,598.8079,517.7971,1
211.445,0.00167662,605.5909,517.5797,1
211.45,0.004872876,612.303,517.5859,1
211.455,0.008395003,619.6993,517.2644,1
211.46,0.011579402,626.3862,517.5157,1
211.465,0.01554615,634.7156,516.9683,1
211.47,0.018646747,641.2259,517.4898,1
211.475,0.021971863,648.2072,516.7473,1
211.48,0.025403018,655.4106,516.6979,1
211.485,0.028484709,661.8798,516.8549,1
211.49,0.032380087,670.0563,516.5308,1
211.495,0.034936964,675.4227,516.1869,1
211.5,0.038763231,683.4524,515.5718,1
211.505,0.041909076,690.0533,516.0709,1
211.51,0.045643275,697.8876,515.226,1
211.515,0.048057401,702.9517,513.8871,1
211.52,0.051453748,710.0752,513.5867,1
211.525,0.054736328,716.9589,513.2682,1
211.53,0.058256899,724.3403,513.882,1
211.535,0.061616458,731.3827,513.0008,1
211.54,0.064566566,737.5656,512.7631,1
211.545,0.067833915,744.412,511.6162,1
211.55,0.070352687,749.6888,511.028,1
211.555,0.073319579,755.9032,510.805,1
211.56,0.076999971,763.6102,509.9887,1
211.565,0.079376136,768.5849,509.9508,1
211.57,0.082556508,775.2418,509.1595,1
211.575,0.085318854,781.0223,508.0526,1
211.58,0.088398417,787.465,507.4691,1
211.585,0.091116837,793.1507,507.8964,1
211.59,0.093794368,798.7495,506.5965,1
211.595,0.096689969,804.8027,505.5262,1
211.6,0.099642853,810.9739,505.0978,1
211.605,0.101932473,815.7577,505.0205,1
211.61,0.104923984,822.0063,504.5841,1
211.615,0.107437043,827.254,503.4752,1
211.62,0.110166948,832.9529,502.9798,1
211.625,0.112857229,838.5674,502.0324,1
211.63,0.115082859,843.2109,501.4707,1
211.635,0.117588319,848.4368,501.3425,1
211.64,0.120249352,853.9855,499.9832,1
211.645,0.122798053,859.2983,499.2308,1
211.65,0.124653235,863.1644,498.8507,1
211.655,0.127185667,868.4404,498.0676,1
211.66,0.129867598,874.026,497.1998,1
211.665,0.131332022,877.0751,497.171,1
211.67,0.133362397,881.3016,496.8117,1
211.675,0.13574897,886.2681,496.0347,1
211.68,0.137563939,890.044,495.3271,1
211.685,0.139715681,894.5193,494.506,1
211.69,0.141442333,898.1095,494.1325,1
211.695,0.143317547,902.0076,493.097,1
211.7,0.145058807,905.6263,493.1974,1
211.705,0.146908674,909.4697,491.733,1
211.71,0.148459845,912.6917,492.1627,1
211.715,0.150222705,916.3525,490.3262,1
211.72,0.151554167,919.1168,490.1866,1
211.725,0.153232619,922.6007,489.3992,1
211.73,0.15460195,925.4423,488.9799,1
211.735,0.155786376,927.8997,489.1405,1
211.74,0.157312081,931.0645,488.2434,1
211.745,0.158554641,933.6414,488.0387,1
211.75,0.159784232,936.1909,487.81,1
211.755,0.160432089,937.534,487.8221,1
211.76,0.162613677,942.0557,486.1267,1
211.765,0.164044529,945.0205,485.7064,1
211.77,0.16482805,946.6437,485.4122,1
211.775,0.165061312,947.1269,485.6678,1
211.78,0.165961036,948.9905,485.2369,1
211.785,0.166618437,950.352,484.8779,1
211.79,0.167034499,951.2136,485.0149,1
211.795,0.167638218,952.4637,484.9389,1
211.8,0.1681112,953.443,485.0052,1
211.805,0.168353188,953.944,484.7383,1
211.81,0.168622767,954.5021,484.7569,1
211.815,0.16922974,955.7586,483.7386,1
211.82,0.169457426,956.2299,483.6445,1
211.825,0.16958922,956.5027,483.607,1
211.83,0.169651833,956.6323,483.5805,1
211.835,0.169623038,956.5727,483.4713,1
211.84,0.169623425,956.5735,483.4832,1
211.845,0.169547913,956.4172,483.5296,1
211.85,0.16936037,956.029,483.5712,1
211.855,0.168970857,955.2227,483.6183,1
211.86,0.168535627,954.3217,484.5286,1
211.865,0.168174715,953.5745,484.9974,1
211.87,0.167765431,952.7271,485.0578,1
211.875,0.167329566,951.8246,485.0962,1
211.88,0.166813765,950.7565,485.0085,1
211.885,0.166132682,949.346,485.0657,1
211.89,0.165225112,947.4662,485.5055,1
211.895,0.164239,945.4234,486.4142,1
211.9,0.162831072,942.5062,486.6143,1
211.905,0.161680773,940.1223,486.6478,1
211.91,0.160589445,937.8602,487.1046,1
211.915,0.159756787,936.134,487.5341,1
211.92,0.158525032,933.58,488.1349,1
211.925,0.157193138,930.8178,488.1242,1
211.93,0.155739764,927.803,488.9535,1
211.935,0.154709809,925.6661,489.3115,1
211.94,0.153327156,922.7969,489.7764,1
211.945,0.151417507,918.8331,490.2645,1
211.95,0.150096909,916.0913,490.7582,1
211.955,0.148348141,912.4597,491.285,1
211.96,0.14660811,908.8453,492.1751,1
211.965,0.144852741,905.1981,493.5381,1
211.97,0.143223921,901.813,493.2447,1
211.975,0.141835557,898.927,493.7885,1
211.98,0.139660813,894.4052,494.5315,1
211.985,0.137370687,889.642,495.3627,1
211.99,0.135460128,885.6671,495.7385,1
211.995,0.133942043,882.508,496.6795,1
212,0.131494566,877.4135,496.9979,1
212.005,0.129678869,873.633,497.113,1
212.01,0.127141357,868.3481,497.9574,1
212.015,0.12461585,863.0865,499.1138,1
212.02,0.122989785,859.6979,499.6755,1
212.025,0.120128767,853.7341,500.1081,1
212.03,0.117428694,848.1039,501.4282,1
212.035,0.114955973,842.9462,501.5858,1
212.04,0.112684226,838.2064,502.2835,1
212.045,0.109874609,832.3427,503.2542,1
212.05,0.107316156,827.0016,503.7986,1
212.055,0.104748162,821.6391,504.7771,1
212.06,0.100109464,811.9489,505.0406,1
212.065,0.096756231,804.9412,505.6426,1
212.07,0.093808287,798.7786,506.4727,1
212.075,0.091002793,792.9122,507.8597,1
212.08,0.088317482,787.2957,507.5692,1
212.085,0.08537286,781.1353,508.1911,1
212.09,0.082595164,775.3227,509.4531,1
212.095,0.079580209,769.0121,509.756,1
212.1,0.07696907,763.5455,509.7466,1
212.105,0.073144013,755.5355,510.7791,1
212.11,0.070601925,750.2109,511.4083,1
212.115,0.067813821,744.3699,511.6441,1
212.12,0.064192744,736.7822,513.0661,1
212.125,0.061564311,731.2734,513.1866,1
212.13,0.058084751,723.9794,514.1196,1
212.135,0.055023618,717.5613,514.3073,1
212.14,0.051647768,710.4821,514.4766,1
212.145,0.048445424,703.7656,515.4475,1
212.15,0.045388058,697.3522,515.4462,1
212.155,0.041950827,690.1409,516.187,1
212.16,0.039038486,684.03,515.8252,1
212.165,0.035255589,676.0914,516.4854,1
212.17,0.032346593,669.986,515.7649,1
212.175,0.028638724,662.2031,516.5811,1
212.18,0.025667485,655.9658,517.319,1
212.185,0.022162195,648.6068,516.9297,1
212.19,0.018779961,641.5056,517.7966,1
212.195,0.01551929,634.6592,517.269,1
212.2,0.011737269,626.7177,517.8546,1
212.205,0.009229702,621.4521,517.4357,1
212.21,0.004793114,612.1355,517.7142,1
212.215,0.001371667,604.9505,517.4926,1
212.22,-0.001658906,598.5863,517.7871,1
212.225,-0.004795018,592.0005,518.412,1
212.23,-0.008440291,584.3456,518.0963,1
212.235,-0.01191471,577.0497,518.2154,1
212.24,-0.015395799,569.7401,518.2502,1
212.245,-0.01865813,562.8902,517.8759,1
212.25,-0.022171912,555.5128,517.3179,1
212.255,-0.025391586,548.7534,517.0268,1
212.26,-0.028617811,541.9808,516.9439,1
212.265,-0.031801741,535.2976,517.0305,1
212.27,-0.03512446,528.3238,517.4155,1
212.275,-0.041928617,514.0457,517.1938,1
212.28,-0.044845506,507.926,516.3166,1
212.285,-0.048262496,500.7581,516.0245,1
212.29,-0.051025997,494.9619,516.1464,1
212.295,-0.054410605,487.8641,515.4489,1
212.3,-0.057599511,481.1779,515.5656,1
212.305,-0.060563541,474.9643,514.6467,1
212.31,-0.063860826,468.0534,514.296,1
212.315,-0.066786114,461.9234,514.136,1
212.32,-0.069912033,455.3743,513.2988,1
212.325,-0.073221745,448.4417,513.4434,1
212.33,-0.075868143,442.8997,512.4114,1
212.335,-0.079255184,435.8083,511.7907,1
212.34,-0.081887773,430.2978,511.7575,1
212.345,-0.084735508,424.3383,510.7161,1
212.35,-0.087617012,418.3096,510.9644,1
212.355,-0.090997963,411.2379,509.9532,1
212.36,-0.09337721,406.2627,509.2125,1
212.365,-0.096342877,400.0628,509.3145,1
212.37,-0.0985036,395.5468,508.2003,1
212.375,-0.100655259,391.0507,507.8584,1
212.38,-0.103922529,384.2253,507.6124,1
212.385,-0.106747378,378.326,506.9889,1
212.39,-0.108991517,373.6407,505.912,1
212.395,-0.111354319,368.7089,505.7958,1
212.4,-0.11399147,363.206,504.4717,1
212.405,-0.116581761,357.8025,504.8037,1
212.41,-0.118898851,352.9703,504.2346,1
212.415,-0.121509643,347.5272,503.3348,1
212.42,-0.123704597,342.9524,502.5665,1
212.425,-0.125791097,338.6048,502.7626,1
212.43,-0.127574676,334.8893,501.9099,1
212.435,-0.129712628,330.4367,501.2461,1
212.44,-0.131955464,325.767,500.9818,1
212.445,-0.133995426,321.5209,500.8374,1
212.45,-0.135416346,318.564,500.5427,1
212.455,-0.137552305,314.1202,499.3755,1
212.46,-0.139366862,310.3461,498.9085,1
212.465,-0.141070342,306.8039,498.7786,1
212.47,-0.142661374,303.4963,498.7047,1
212.475,-0.14419493,300.3089,497.6511,1
212.48,-0.145821478,296.929,496.9305,1
212.485,-0.147559477,293.3184,496.5291,1
212.49,-0.14864522,291.0633,496.5601,1
212.495,-0.150357607,287.5074,495.8686,1
212.5,-0.151418422,285.305,495.2278,1
212.505,-0.152545076,282.9663,494.5695,1
